IMEI,batteryVoltage,currentMode,dataType,heading,humidity,latitude,longitude,messageType,satelliteNumber,speed,temperature,timeStamp,weather
868446031859974,4.058,0,GPS data,0,,41.00508,-73.84841,Door Open,3,0.00km/h,,2020-07-04 12:39:45,
868446031859974,3.69,0,GPS data,0,,41.00502,-73.84823,Door Open,5,0.00km/h,,2020-06-18 01:51:50,
868446031859974,3.991,0,GPS data,339,,41.00606,-73.84867,Door Open,4,0.00km/h,,2020-07-08 19:48:30,
868446031859974,3.648,0,GPS data,0,,41.00501,-73.84829,Door Open,4,0.00km/h,,2020-06-24 00:12:01,
868446031859974,3.688,0,GPS data,0,,41.00484,-73.84860,Door Open,3,0.00km/h,,2020-06-18 14:04:15,
868446031859974,3.688,0,GPS data,0,,41.00526,-73.84786,Door Open,5,0.00km/h,,2020-06-18 01:57:22,
868446031859974,3.727,0,GPS data,0,,41.00517,-73.84803,Door Open,3,0.00km/h,,2020-06-15 13:37:08,
868446031859974,3.884,0,GPS data,0,82%,41.00519,-73.84821,Door Open,4,0.00km/h,21.17°C,2020-07-16 04:18:42,Clouds
868446031859974,3.712,0,GPS data,0,,41.00494,-73.84797,Door Open,5,0.00km/h,,2020-06-16 15:54:57,
868446031859974,3.646,0,GPS data,0,,41.00528,-73.84819,Door Open,7,0.00km/h,,2020-06-24 06:24:42,
868446031859974,3.654,0,GPS data,0,,41.00544,-73.84802,Door Open,4,0.00km/h,,2020-06-22 19:22:12,
868446031859974,3.711,0,GPS data,0,,41.00541,-73.84853,Door Open,4,0.00km/h,,2020-06-16 21:14:37,
868446031859974,3.656,0,GPS data,0,,41.00508,-73.84820,Door Open,5,0.00km/h,,2020-06-22 16:47:56,
868446031859974,3.669,0,GPS data,192,,41.00490,-73.84809,Door Open,4,0.74km/h,,2020-06-20 07:08:46,
868446031859974,3.967,0,GPS data,0,,41.00493,-73.84824,Door Open,4,0.00km/h,,2020-07-10 14:04:19,
868446031859974,3.715,0,GPS data,332,,41.00494,-73.84817,Door Open,5,0.00km/h,,2020-06-15 17:50:34,
868446031859974,3.957,0,GPS data,0,,41.00489,-73.84830,Door Open,4,0.00km/h,,2020-07-11 00:40:01,
868446031859974,4.063,0,GPS data,298,,41.00570,-73.84878,Door Open,4,0.00km/h,,2020-07-04 03:07:07,
868446031859974,3.97,0,GPS data,0,,41.00513,-73.84831,Door Open,3,0.00km/h,,2020-07-10 12:26:52,
868446031859974,3.915,0,GPS data,0,56%,41.00519,-73.84821,Door Open,6,0.00km/h,24.58°C,2020-07-14 02:46:50,Clear
868446031859974,3.891,0,GPS data,0,73%,41.00515,-73.84817,Door Open,3,0.00km/h,24.87°C,2020-07-15 18:15:19,Clouds
868446031859974,3.897,0,GPS data,0,83%,41.00515,-73.84845,Door Open,5,0.00km/h,21.93°C,2020-07-15 03:14:50,Clouds
868446031859974,3.719,0,GPS data,0,,41.00503,-73.84802,Door Open,4,0.00km/h,,2020-06-15 14:01:24,
868446031859974,4.026,0,GPS data,0,,41.00503,-73.84806,Door Open,6,0.00km/h,,2020-07-07 03:27:48,
868446031859974,4.034,0,GPS data,0,,41.00526,-73.84831,Door Open,4,0.00km/h,,2020-07-06 16:25:11,
868446031859974,3.96,0,GPS data,0,,41.00501,-73.84831,Door Open,4,0.00km/h,,2020-07-10 20:21:41,
868446031859974,4.053,0,GPS data,0,,41.00512,-73.84857,Door Open,3,0.00km/h,,2020-07-04 09:05:37,
868446031859974,3.691,0,GPS data,49,,41.00511,-73.84808,Door Open,3,0.00km/h,,2020-06-18 14:03:01,
868446031859974,3.688,0,GPS data,0,,41.00526,-73.84786,Door Open,5,0.00km/h,,2020-06-18 01:57:28,
868446031859974,3.67,0,GPS data,80,,41.00493,-73.84832,Door Open,5,0.00km/h,,2020-06-20 19:10:48,
868446031859974,3.719,0,GPS data,0,,41.00487,-73.84831,Door Open,5,0.00km/h,,2020-06-15 14:59:30,
868446031859974,3.696,0,GPS data,0,,41.00545,-73.84839,Door Open,5,0.00km/h,,2020-06-17 21:16:49,
868446031859974,3.694,0,GPS data,0,,41.00505,-73.84840,Door Open,5,0.00km/h,,2020-06-18 01:51:12,
868446031859974,4.004,0,GPS data,0,,41.00501,-73.84852,Door Open,5,0.00km/h,,2020-07-08 12:59:24,
868446031859974,3.717,0,GPS data,0,,41.00508,-73.84810,Door Open,5,0.00km/h,,2020-06-15 16:49:05,
868446031859974,3.694,0,GPS data,0,,41.00497,-73.84796,Door Open,5,0.00km/h,,2020-06-17 18:19:57,
868446031859974,3.944,0,GPS data,0,,41.00517,-73.84829,Door Open,5,0.00km/h,,2020-07-11 23:17:37,
868446031859974,3.965,0,GPS data,6,,41.00495,-73.84800,Door Open,4,1.85km/h,,2020-07-10 18:42:19,
868446031859974,3.696,0,GPS data,0,,41.00521,-73.84834,Door Open,5,0.00km/h,,2020-06-17 17:51:54,
868446031859974,3.881,0,GPS data,0,79%,41.00511,-73.84834,Door Open,5,0.00km/h,21.88°C,2020-07-16 12:46:53,Clear
868446031859974,3.715,0,GPS data,0,,41.00494,-73.84811,Door Open,6,0.00km/h,,2020-06-15 16:53:17,
868446031859974,4.118,0,GPS data,0,,41.00519,-73.84823,Door Open,5,0.00km/h,,2020-07-01 00:24:47,
868446031859974,3.714,0,GPS data,0,,41.00537,-73.84823,Door Open,5,0.00km/h,,2020-06-16 13:08:00,
868446031859974,4.004,0,GPS data,0,,41.00466,-73.84809,Door Open,5,0.00km/h,,2020-07-08 12:14:47,
868446031859974,3.981,0,GPS data,0,,41.00546,-73.84806,Door Open,4,0.00km/h,,2020-07-09 18:41:16,
868446031859974,3.691,0,GPS data,0,,41.00500,-73.84818,Door Open,3,0.00km/h,,2020-06-18 14:01:32,
868446031859974,3.711,0,GPS data,0,,41.00468,-73.84812,Door Open,5,0.00km/h,,2020-06-17 02:09:10,
868446031859974,3.651,0,GPS data,0,,41.00445,-73.84755,Door Open,3,0.00km/h,,2020-06-23 16:54:09,
868446031859974,4.021,0,GPS data,0,,41.00492,-73.84841,Door Open,5,0.00km/h,,2020-07-07 13:36:56,
868446031859974,3.653,0,GPS data,0,,41.00545,-73.84813,Door Open,6,0.00km/h,,2020-06-23 14:46:05,
868446031859974,4.079,0,GPS data,0,,41.00534,-73.84854,Door Open,4,0.00km/h,,2020-07-02 15:22:01,
868446031859974,3.682,0,GPS data,0,,41.00474,-73.84841,Door Open,5,0.00km/h,,2020-06-18 19:41:40,
868446031859974,3.717,0,GPS data,164,,41.00508,-73.84839,Door Open,4,0.00km/h,,2020-06-15 14:04:51,
868446031859974,4.0,0,GPS data,0,,41.00495,-73.84895,Door Open,5,0.00km/h,,2020-07-08 14:52:33,
868446031859974,4.095,0,GPS data,0,,41.00462,-73.84765,Door Open,5,0.00km/h,,2020-07-01 17:44:45,
868446031859974,3.693,0,GPS data,0,,41.00390,-73.84901,Door Open,5,0.00km/h,,2020-06-17 17:52:23,
868446031859974,3.934,0,GPS data,0,78%,41.00545,-73.84823,Door Open,4,0.00km/h,23.73°C,2020-07-13 12:43:47,Clear
868446031859974,4.044,0,GPS data,0,,41.00526,-73.84845,Door Open,5,0.00km/h,,2020-07-06 02:14:22,
868446031859974,3.979,0,GPS data,0,,41.00504,-73.84829,Door Open,5,0.00km/h,,2020-07-09 19:12:52,
868446031859974,3.677,0,GPS data,0,,41.00438,-73.84849,Door Open,4,0.00km/h,,2020-06-20 02:00:30,
868446031859974,3.715,0,GPS data,0,,41.00494,-73.84811,Door Open,6,0.00km/h,,2020-06-15 16:53:00,
868446031859974,3.69,0,GPS data,0,,41.00520,-73.84799,Door Open,5,0.00km/h,,2020-06-18 01:55:05,
868446031859974,3.888,0,GPS data,359,69%,41.00512,-73.84826,Door Open,5,0.00km/h,24.44°C,2020-07-15 23:32:33,Clouds
868446031859974,3.648,0,GPS data,0,,41.00498,-73.84825,Door Open,6,0.00km/h,,2020-06-24 02:09:14,
868446031859974,3.928,0,GPS data,0,51%,41.00518,-73.84838,Door Open,5,0.00km/h,29.52°C,2020-07-13 16:37:09,Clouds
868446031859974,3.69,0,GPS data,0,,41.00520,-73.84799,Door Open,5,0.00km/h,,2020-06-18 01:54:30,
868446031859974,3.717,0,GPS data,0,,41.00503,-73.84840,Door Open,0,0.00km/h,,2020-06-15 16:49:55,
868446031859974,4.065,0,GPS data,0,,41.00537,-73.84844,Door Open,5,0.00km/h,,2020-07-04 02:38:13,
868446031859974,3.694,0,GPS data,0,,41.00517,-73.84817,Door Open,5,0.00km/h,,2020-06-18 01:41:32,
868446031859974,3.685,0,GPS data,0,,41.00518,-73.84827,Door Open,4,0.00km/h,,2020-06-18 19:16:09,
868446031859974,3.641,0,GPS data,0,,41.00506,-73.84836,Door Open,4,0.00km/h,,2020-06-24 21:20:50,
868446031859974,3.661,0,GPS data,0,,41.00493,-73.84833,Door Open,4,0.00km/h,,2020-06-22 14:14:53,
868446031859974,3.698,0,GPS data,157,,41.00514,-73.84822,Door Open,4,0.00km/h,,2020-06-18 01:29:42,
868446031859974,3.672,0,GPS data,358,,41.00504,-73.84807,Door Open,4,0.00km/h,,2020-06-20 12:06:50,
868446031859974,3.693,0,GPS data,0,,41.00504,-73.84845,Door Open,3,0.00km/h,,2020-06-18 13:57:09,
868446031859974,3.683,0,GPS data,0,,41.00576,-73.84788,Door Open,5,0.00km/h,,2020-06-18 19:36:33,
868446031859974,3.711,0,GPS data,0,,41.00492,-73.84819,Door Open,6,0.00km/h,,2020-06-17 02:41:37,
868446031859974,4.002,0,GPS data,0,,41.00491,-73.84804,Door Open,5,0.00km/h,,2020-07-08 13:41:23,
868446031859974,3.683,0,GPS data,0,,41.00521,-73.84817,Door Open,5,0.00km/h,,2020-06-18 19:40:31,
868446031859974,3.958,0,GPS data,38,,41.00502,-73.84823,Door Open,4,0.00km/h,,2020-07-10 21:40:55,
868446031859974,3.896,0,GPS data,0,73%,41.00521,-73.84825,Door Open,7,0.00km/h,23.93°C,2020-07-15 13:17:12,Clouds
868446031859974,3.717,0,GPS data,0,,41.00511,-73.84809,Door Open,5,0.00km/h,,2020-06-15 20:13:42,
868446031859974,4.111,0,GPS data,0,,41.00501,-73.84807,Door Open,4,0.00km/h,,2020-07-01 07:54:46,
868446031859974,3.674,0,GPS data,0,,41.00597,-73.84807,Door Open,5,0.00km/h,,2020-06-20 14:14:55,
868446031859974,3.711,0,GPS data,0,,41.00468,-73.84812,Door Open,5,0.00km/h,,2020-06-17 02:09:49,
868446031859974,3.912,0,GPS data,0,64%,41.00527,-73.84836,Door Open,7,0.00km/h,23.45°C,2020-07-14 13:19:02,Clear
868446031859974,3.888,0,GPS data,0,77%,41.00507,-73.84808,Door Open,7,0.00km/h,21.94°C,2020-07-15 01:39:14,Clouds
868446031859974,4.105,0,GPS data,44,,41.00604,-73.84678,Door Open,3,13.89km/h,,2020-07-01 12:48:56,
868446031859974,3.709,0,GPS data,0,,41.00517,-73.84818,Door Open,4,0.00km/h,,2020-06-17 12:44:18,
868446031859974,3.918,0,GPS data,0,50%,41.00493,-73.84823,Door Open,7,0.00km/h,25.87°C,2020-07-14 01:29:47,Clear
868446031859974,3.653,0,GPS data,0,,41.00502,-73.84830,Door Open,6,0.00km/h,,2020-06-23 13:59:15,
868446031859974,3.973,0,GPS data,0,,41.00512,-73.84835,Door Open,5,0.00km/h,,2020-07-10 02:47:11,
868446031859974,3.694,0,GPS data,0,,41.00500,-73.84835,Door Open,5,0.00km/h,,2020-06-17 18:09:12,
868446031859974,3.68,0,GPS data,0,,41.00532,-73.84825,Door Open,4,0.00km/h,,2020-06-19 19:00:23,
868446031859974,3.997,0,GPS data,0,,41.00479,-73.84811,Door Open,4,0.00km/h,,2020-07-08 18:08:25,
868446031859974,3.715,0,GPS data,0,,41.00527,-73.84843,Door Open,5,0.00km/h,,2020-06-16 11:47:34,
868446031859974,3.976,0,GPS data,0,,41.00508,-73.84813,Door Open,3,0.00km/h,,2020-07-10 00:53:57,
868446031859974,4.07,0,GPS data,189,,41.00498,-73.84834,Door Open,4,0.00km/h,,2020-07-03 09:17:22,
868446031859974,3.883,0,GPS data,0,82%,41.00501,-73.84823,Door Open,5,0.00km/h,21.02°C,2020-07-16 06:24:56,Clouds
868446031859974,3.696,0,GPS data,0,,41.00506,-73.84815,Door Open,5,0.00km/h,,2020-06-17 17:15:37,
868446031859974,3.698,0,GPS data,0,,41.00493,-73.84830,Door Open,5,0.00km/h,,2020-06-17 21:04:03,
868446031859974,3.996,0,GPS data,0,,41.00501,-73.84828,Door Open,5,0.00km/h,,2020-07-08 18:18:08,
868446031859974,3.928,0,GPS data,0,54%,41.00518,-73.84852,Door Open,5,0.00km/h,28.45°C,2020-07-13 15:49:11,Clear
868446031859974,3.952,0,GPS data,0,,41.00502,-73.84787,Door Open,5,0.00km/h,,2020-07-11 15:07:46,
868446031859974,3.947,0,GPS data,0,,41.00504,-73.84843,Door Open,4,0.00km/h,,2020-07-11 22:28:24,
868446031859974,3.704,0,GPS data,0,,41.00498,-73.84824,Door Open,4,0.00km/h,,2020-06-17 13:28:32,
868446031859974,4.089,0,GPS data,0,,41.00504,-73.84823,Door Open,3,0.00km/h,,2020-07-02 11:22:38,
868446031859974,3.696,0,GPS data,0,,41.00533,-73.84793,Door Open,5,0.00km/h,,2020-06-18 01:32:45,
868446031859974,3.696,0,GPS data,0,,41.00495,-73.84853,Door Open,5,0.00km/h,,2020-06-17 17:51:21,
868446031859974,3.878,0,GPS data,338,82%,41.00520,-73.84823,Door Open,4,0.00km/h,21.02°C,2020-07-16 05:27:51,Clouds
868446031859974,3.68,0,GPS data,0,,41.00532,-73.84825,Door Open,4,0.00km/h,,2020-06-19 18:59:32,
868446031859974,4.012,0,GPS data,0,,41.00473,-73.84815,Door Open,4,0.00km/h,,2020-07-08 01:00:16,
868446031859974,3.93,0,GPS data,0,54%,41.00514,-73.84847,Door Open,5,0.00km/h,28.45°C,2020-07-13 15:46:45,Clear
868446031859974,3.685,0,GPS data,0,,41.00423,-73.84907,Door Open,3,0.00km/h,,2020-06-18 14:06:59,
868446031859974,3.645,0,GPS data,0,,41.00561,-73.84835,Door Open,4,0.00km/h,,2020-06-24 16:02:13,
868446031859974,3.712,0,GPS data,0,,41.00496,-73.84836,Door Open,4,0.00km/h,,2020-06-16 19:59:05,
868446031859974,3.719,0,GPS data,0,,41.00505,-73.84822,Door Open,4,0.00km/h,,2020-06-15 13:57:23,
868446031859974,4.099,0,GPS data,0,,41.00484,-73.84848,Door Open,5,0.00km/h,,2020-07-01 15:35:14,
868446031859974,3.748,1,GPS data,144,,41.00503,-73.84818,GPS auto report,4,0.00km/h,,2020-06-10 00:19:38,
868446031859974,3.744,1,GPS data,0,,41.00512,-73.84822,GPS auto report,6,0.00km/h,,2020-06-10 08:19:29,
868446031859974,3.736,1,GPS data,0,,41.00522,-73.84833,GPS auto report,4,0.00km/h,,2020-06-11 03:19:17,
868446031859974,3.664,0,GPS data,0,,41.00498,-73.84799,GPS auto report,2,0.00km/h,,2020-06-22 07:01:22,
868446031859974,3.818,1,GPS data,0,,41.00517,-73.84821,GPS auto report,6,0.00km/h,,2020-06-03 21:16:33,
868446031859974,3.794,1,GPS data,0,,41.00536,-73.84830,GPS auto report,5,0.00km/h,,2020-06-05 15:18:06,
868446031859974,3.754,1,GPS data,0,,41.00474,-73.84875,GPS auto report,5,0.00km/h,,2020-06-09 08:19:58,
868446031859974,3.785,1,GPS data,0,,41.00514,-73.84818,GPS auto report,5,0.00km/h,,2020-06-06 13:18:01,
868446031859974,3.896,0,GPS data,0,93%,41.00500,-73.84849,GPS auto report,4,0.00km/h,20.59°C,2020-07-15 12:01:12,Clouds
868446031859974,3.751,1,GPS data,313,,41.00521,-73.84829,GPS auto report,4,0.00km/h,,2020-06-09 16:20:02,
868446031859974,3.735,1,GPS data,0,,41.00516,-73.84820,GPS auto report,4,0.00km/h,,2020-06-11 09:20:27,
868446031859974,3.76,1,GPS data,0,,41.00529,-73.84820,GPS auto report,5,0.00km/h,,2020-06-08 19:19:35,
868446031859974,3.825,1,GPS data,0,,41.00511,-73.84784,GPS auto report,4,0.00km/h,,2020-06-03 10:16:28,
868446031859974,3.801,1,GPS data,7,,41.00512,-73.84835,GPS auto report,6,0.00km/h,,2020-06-05 04:17:59,
868446031859974,3.802,1,GPS data,0,,41.00507,-73.84830,GPS auto report,4,0.00km/h,,2020-06-04 19:17:56,
868446031859974,3.678,0,GPS data,0,,41.00490,-73.84835,GPS auto report,4,0.00km/h,,2020-06-20 07:01:08,
868446031859974,3.831,1,GPS data,0,,41.00516,-73.84819,GPS auto report,5,0.00km/h,,2020-06-02 20:15:32,
868446031859974,3.756,1,GPS data,0,,41.00514,-73.84796,GPS auto report,5,0.00km/h,,2020-06-09 06:19:25,
868446031859974,3.748,1,GPS data,0,,41.00483,-73.84840,GPS auto report,4,0.00km/h,,2020-06-09 23:19:33,
868446031859974,3.826,1,GPS data,0,,41.00529,-73.84830,GPS auto report,4,0.00km/h,,2020-06-03 06:16:21,
868446031859974,3.754,1,GPS data,78,,41.00508,-73.84832,GPS auto report,5,0.00km/h,,2020-06-09 10:19:40,
868446031859974,3.76,1,GPS data,20,,41.00527,-73.84769,GPS auto report,4,0.00km/h,,2020-06-08 17:19:41,
868446031859974,3.743,1,GPS data,0,,41.00543,-73.84876,GPS auto report,5,0.00km/h,,2020-06-10 10:19:44,
868446031859974,3.759,1,GPS data,287,,41.00522,-73.84882,GPS auto report,4,0.00km/h,,2020-06-08 11:19:44,
868446031859974,3.764,1,GPS data,0,,41.00503,-73.84816,GPS auto report,5,0.00km/h,,2020-06-08 10:19:34,
868446031859974,3.777,1,GPS data,0,,41.00525,-73.84774,GPS auto report,4,0.00km/h,,2020-06-07 05:19:49,
868446031859974,3.801,1,GPS data,0,,41.00489,-73.84822,GPS auto report,6,0.00km/h,,2020-06-05 01:18:03,
868446031859974,3.789,1,GPS data,0,,41.00514,-73.84812,GPS auto report,4,0.00km/h,,2020-06-05 23:19:03,
868446031859974,3.743,1,GPS data,0,,41.00521,-73.84820,GPS auto report,4,0.00km/h,,2020-06-10 15:19:35,
868446031859974,3.646,0,GPS data,0,,41.00526,-73.84798,GPS auto report,7,0.00km/h,,2020-06-24 07:01:00,
868446031859974,3.783,1,GPS data,0,,41.00437,-73.84825,GPS auto report,5,0.00km/h,,2020-06-06 12:18:33,
868446031859974,3.738,1,GPS data,0,,41.00530,-73.84832,GPS auto report,5,0.00km/h,,2020-06-11 01:19:32,
868446031859974,3.812,1,GPS data,0,,41.00485,-73.84811,GPS auto report,6,0.00km/h,,2020-06-04 10:16:33,
868446031859974,3.793,1,GPS data,350,,41.00490,-73.84881,GPS auto report,3,0.00km/h,,2020-06-05 18:18:37,
868446031859974,3.748,1,GPS data,338,,41.00525,-73.84833,GPS auto report,5,0.00km/h,,2020-06-10 01:19:32,
868446031859974,3.791,1,GPS data,0,,41.00515,-73.84811,GPS auto report,6,0.00km/h,,2020-06-05 22:18:03,
868446031859974,3.796,1,GPS data,0,,41.00489,-73.84846,GPS auto report,5,0.00km/h,,2020-06-05 14:18:01,
868446031859974,3.709,0,GPS data,0,,41.00521,-73.84827,GPS auto report,7,0.00km/h,,2020-06-17 07:01:03,
868446031859974,3.883,0,GPS data,56,81%,41.00474,-73.84814,GPS auto report,3,10.37km/h,21.16°C,2020-07-16 12:01:40,Clouds
868446031859974,3.82,1,GPS data,0,,41.00525,-73.84828,GPS auto report,4,0.00km/h,,2020-06-03 20:17:22,
868446031859974,3.73,0,GPS data,0,,41.00490,-73.84826,GPS auto report,4,0.00km/h,,2020-06-13 07:01:08,
868446031859974,3.823,1,GPS data,0,,41.00503,-73.84828,GPS auto report,4,0.00km/h,,2020-06-03 11:16:36,
868446031859974,3.807,1,GPS data,0,,41.00490,-73.84810,GPS auto report,5,0.00km/h,,2020-06-04 14:17:52,
868446031859974,3.781,1,GPS data,277,,41.00511,-73.84807,GPS auto report,4,0.00km/h,,2020-06-06 19:18:04,
868446031859974,3.767,1,GPS data,0,,41.00482,-73.84804,GPS auto report,5,0.00km/h,,2020-06-08 02:19:52,
868446031859974,3.826,1,GPS data,0,,41.00499,-73.84813,GPS auto report,5,0.00km/h,,2020-06-03 07:16:30,
868446031859974,3.741,1,GPS data,25,,41.00543,-73.84899,GPS auto report,5,0.00km/h,,2020-06-10 16:20:47,
868446031859974,3.835,1,GPS data,81,,41.00517,-73.84815,GPS auto report,4,0.00km/h,,2020-06-02 15:15:40,
868446031859974,3.746,1,GPS data,0,,41.00565,-73.84924,GPS auto report,5,0.00km/h,,2020-06-10 04:19:29,
868446031859974,4.087,0,GPS data,0,,41.00527,-73.84825,GPS auto report,5,0.00km/h,,2020-07-02 12:01:05,
868446031859974,3.736,1,GPS data,0,,41.00508,-73.84828,GPS auto report,5,0.00km/h,,2020-06-11 05:19:33,
868446031859974,3.773,1,GPS data,0,,41.00522,-73.84797,GPS auto report,4,0.00km/h,,2020-06-07 14:19:41,
868446031859974,3.738,1,GPS data,0,,41.00498,-73.84817,GPS auto report,5,0.00km/h,,2020-06-11 02:19:35,
868446031859974,3.772,1,GPS data,0,,41.00513,-73.84813,GPS auto report,4,0.00km/h,,2020-06-07 17:20:09,
868446031859974,3.731,1,GPS data,0,,41.00530,-73.84829,GPS auto report,4,0.00km/h,,2020-06-11 17:20:44,
868446031859974,3.789,1,GPS data,0,,41.00551,-73.84825,GPS auto report,5,0.00km/h,,2020-06-06 01:18:17,
868446031859974,4.052,0,GPS data,0,,41.00523,-73.84805,GPS auto report,4,0.00km/h,,2020-07-05 12:01:31,
868446031859974,3.814,1,GPS data,0,,41.00428,-73.84885,GPS auto report,6,0.00km/h,,2020-06-04 08:16:35,
868446031859974,3.836,1,GPS data,0,,41.00517,-73.84834,GPS auto report,5,0.00km/h,,2020-06-02 12:15:35,
868446031859974,3.83,1,GPS data,0,,41.00522,-73.84828,GPS auto report,5,0.00km/h,,2020-06-02 22:16:33,
868446031859974,3.822,1,GPS data,303,,41.00539,-73.84829,GPS auto report,4,0.00km/h,,2020-06-03 15:16:39,
868446031859974,3.796,1,GPS data,0,,41.00524,-73.84820,GPS auto report,4,0.00km/h,,2020-06-05 12:18:07,
868446031859974,3.682,0,GPS data,0,,41.00540,-73.84780,GPS auto report,5,0.00km/h,,2020-06-19 07:02:02,
868446031859974,3.804,1,GPS data,0,,41.00524,-73.84772,GPS auto report,5,0.00km/h,,2020-06-04 18:18:06,
868446031859974,3.762,1,GPS data,0,,41.00489,-73.84781,GPS auto report,4,0.00km/h,,2020-06-08 16:19:33,
868446031859974,3.82,1,GPS data,0,,41.00487,-73.84853,GPS auto report,5,0.00km/h,,2020-06-03 18:16:50,
868446031859974,3.728,0,GPS data,0,,41.00511,-73.84834,GPS auto report,3,0.00km/h,,2020-06-14 07:01:06,
868446031859974,3.756,1,GPS data,0,,41.00505,-73.84840,GPS auto report,5,0.00km/h,,2020-06-09 03:19:27,
868446031859974,3.825,1,GPS data,0,,41.00498,-73.84711,GPS auto report,4,0.00km/h,,2020-06-03 09:16:38,
868446031859974,3.801,1,GPS data,30,,41.00511,-73.84821,GPS auto report,5,0.00km/h,,2020-06-05 02:18:01,
868446031859974,3.793,1,GPS data,310,,41.00524,-73.84815,GPS auto report,6,0.00km/h,,2020-06-05 20:18:04,
868446031859974,3.802,1,GPS data,0,,41.00517,-73.84840,GPS auto report,5,0.00km/h,,2020-06-04 15:18:00,
868446031859974,3.833,1,GPS data,0,,41.00530,-73.84824,GPS auto report,6,0.00km/h,,2020-06-02 18:15:32,
868446031859974,3.735,1,GPS data,0,,41.00510,-73.84839,GPS auto report,5,0.00km/h,,2020-06-11 11:19:30,
868446031859974,3.731,1,GPS data,0,,41.00486,-73.84764,GPS auto report,5,0.00km/h,,2020-06-11 16:19:33,
868446031859974,3.818,1,GPS data,0,,41.00506,-73.84848,GPS auto report,4,0.00km/h,,2020-06-03 23:16:42,
868446031859974,3.767,1,GPS data,161,,41.00507,-73.84824,GPS auto report,4,0.00km/h,,2020-06-08 00:20:01,
868446031859974,3.78,1,GPS data,0,,41.00532,-73.84836,GPS auto report,5,0.00km/h,,2020-06-06 20:18:25,
868446031859974,3.738,1,GPS data,0,,41.00534,-73.84839,GPS auto report,4,0.00km/h,,2020-06-10 20:20:06,
868446031859974,3.815,1,GPS data,271,,41.00502,-73.84847,GPS auto report,3,0.00km/h,,2020-06-04 05:16:43,
868446031859974,3.743,1,GPS data,0,,41.00510,-73.84831,GPS auto report,4,0.00km/h,,2020-06-10 13:19:36,
868446031859974,3.654,0,GPS data,0,,41.00476,-73.84826,GPS auto report,4,0.00km/h,,2020-06-23 07:01:06,
868446031859974,3.82,1,GPS data,0,,41.00504,-73.84808,GPS auto report,5,0.00km/h,,2020-06-03 19:16:35,
868446031859974,3.804,1,GPS data,0,,41.00517,-73.84811,GPS auto report,5,0.00km/h,,2020-06-04 16:18:05,
868446031859974,3.828,1,GPS data,214,,41.00504,-73.84849,GPS auto report,3,0.00km/h,,2020-06-03 00:16:39,
868446031859974,3.799,1,GPS data,0,,41.00501,-73.84855,GPS auto report,4,0.00km/h,,2020-06-05 06:18:07,
868446031859974,3.731,1,GPS data,312,,41.00453,-73.84816,GPS auto report,4,11.66km/h,,2020-06-11 14:20:16,
868446031859974,3.712,0,GPS data,114,,41.00518,-73.84816,GPS auto report,3,0.00km/h,,2020-06-15 16:59:19,
868446031859974,3.833,1,GPS data,0,,41.00523,-73.84821,GPS auto report,6,0.00km/h,,2020-06-02 17:15:52,
868446031859974,3.765,1,GPS data,219,,41.00517,-73.84806,GPS auto report,5,0.00km/h,,2020-06-08 07:19:32,
868446031859974,3.825,1,GPS data,0,,41.00524,-73.84833,GPS auto report,4,0.00km/h,,2020-06-03 12:16:37,
868446031859974,3.764,1,GPS data,0,,41.00522,-73.84839,GPS auto report,5,0.00km/h,,2020-06-08 09:19:30,
868446031859974,3.735,1,GPS data,0,,41.00511,-73.84820,GPS auto report,5,0.00km/h,,2020-06-11 12:19:33,
868446031859974,3.752,1,GPS data,292,,41.00534,-73.84870,GPS auto report,4,0.00km/h,,2020-06-09 12:19:44,
868446031859974,3.756,1,GPS data,0,,41.00537,-73.84961,GPS auto report,4,0.00km/h,,2020-06-09 05:19:53,
868446031859974,3.836,1,GPS data,0,,41.00492,-73.84805,GPS auto report,4,0.00km/h,,2020-06-02 13:15:41,
868446031859974,3.767,1,GPS data,0,,41.00581,-73.84842,GPS auto report,5,0.00km/h,,2020-06-08 04:19:34,
868446031859974,3.777,1,GPS data,110,,41.00512,-73.84810,GPS auto report,5,0.00km/h,,2020-06-07 04:19:33,
868446031859974,3.757,1,GPS data,0,,41.00497,-73.84807,GPS auto report,5,0.00km/h,,2020-06-09 01:19:38,
868446031859974,3.748,1,GPS data,0,,41.00529,-73.84803,GPS auto report,0,0.00km/h,,2020-06-09 22:19:31,
868446031859974,3.746,1,GPS data,0,,41.00508,-73.84825,GPS auto report,6,0.00km/h,,2020-06-10 02:19:31,
868446031859974,3.73,0,GPS data,0,,41.00518,-73.84828,GPS auto report,4,0.00km/h,,2020-06-12 07:01:03,
868446031859974,3.778,1,GPS data,0,,41.00497,-73.84820,GPS auto report,5,0.00km/h,,2020-06-07 03:19:26,
868446031859974,3.797,1,GPS data,0,,41.00517,-73.84826,GPS auto report,5,0.00km/h,,2020-06-05 09:18:01,
868446031859974,3.789,1,GPS data,0,,41.00500,-73.84829,GPS auto report,5,0.00km/h,,2020-06-06 03:18:02,
868446031859974,3.757,1,GPS data,0,,41.00507,-73.84819,GPS auto report,7,0.00km/h,,2020-06-09 00:19:31,
868446031859974,3.756,1,GPS data,0,,41.00516,-73.84816,GPS auto report,4,0.00km/h,,2020-06-09 04:19:40,
